AQI index,Station name,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Status,Latitude,Longitude
58.0,Hà Nội,PM2.5,4.0,26.0,94.0,18.0,2.0,1010.0,41.0,58.0,2.0,27.0,2.5,2021-09-01 06:00:00,Moderate,21.0072,105.83572
42.0,Hồ Chí Minh,PM2.5,5.0,24.5,68.0,10.0,6.5,1007.0,42.0,42.0,5.0,31.0,5.1,2021-09-04 13:00:00,Good,10.782978,106.700711
76.0,Hà Nội,PM2.5,0.1,23.0,59.0,3.2,13.9,1004.0,49.0,76.0,4.6,32.0,4.1,2021-09-04 14:00:00,Moderate,21.0215063,105.8188748
4.0,Gia Lai,PM2.5,1.0,20.8,69.3,2.0,8.0,922.2,4.0,4.0,15.0,26.9,3.0,2021-09-04 14:00:00,Good,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,2.0,25.0,64.0,10.0,6.5,1005.5,41.5,31.0,5.0,32.5,3.3,2021-09-04 14:00:00,Moderate,16.46226,107.596351
376.0,Lào Cai,CO,38.0,24.2,61.7,3.0,2.0,994.0,1.0,2.0,1.0,32.5,2.0,2021-09-04 14:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,27.7,75.9,6.0,8.0,992.6,19.0,31.0,5.0,32.5,1.0,2021-09-04 14:00:00,Moderate,20.9416,107.1158
9.0,Quảng Ninh,PM2.5,1.0,27.7,75.9,4.0,24.0,992.6,9.0,9.0,23.0,32.5,1.0,2021-09-04 13:00:00,Good,21.0357507,106.7641068
35.0,Bắc Ninh,PM2.5,1.0,23.0,59.0,5.0,41.0,1005.0,34.0,35.0,3.0,32.0,2.5,2021-09-04 14:00:00,Good,21.1232473,106.2883295
153.0,Bắc Ninh,PM2.5,5.0,23.0,59.0,1.0,9.0,1005.0,51.0,60.0,4.0,32.0,2.5,2021-09-04 14:00:00,Unhealthy,21.0272212,106.0342099
23.0,Hà Nội,PM2.5,1.0,23.0,59.0,3.0,2.0,1005.0,13.0,23.0,2.0,32.0,2.5,2021-09-04 12:00:00,Good,20.98832,105.854897
22.0,Hà Nội,PM2.5,3.0,23.0,59.0,24.0,2.0,1005.0,16.0,22.0,2.0,32.0,2.5,2021-09-04 12:00:00,Good,21.01994,105.77056
42.0,Hà Nội,PM2.5,2.0,23.0,59.0,10.0,2.0,1005.0,23.0,42.0,2.0,32.0,2.5,2021-09-04 13:00:00,Good,21.01525,105.80013
16.0,Đà Nẵng,PM2.5,1.0,24.0,59.0,11.0,26.0,1004.0,14.0,16.0,36.0,33.0,3.0,2021-09-04 14:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,1.0,24.5,72.0,1.0,3.0,1006.0,42.0,54.0,6.0,30.0,4.6,2021-09-04 14:00:00,Unhealthy for sensitive groups,12.284358,109.192524
63.0,Hà Nội,PM2.5,4.0,23.0,59.0,14.0,2.0,1005.0,51.0,63.0,2.0,32.0,2.5,2021-09-04 12:00:00,Moderate,21.02022,105.81232
22.0,Hà Nội,PM2.5,5.0,23.0,59.0,5.0,2.0,1005.0,15.0,22.0,2.0,32.0,2.5,2021-09-04 12:00:00,Good,21.00577,105.74842
62.0,Hà Nội,PM2.5,8.0,23.0,59.0,11.0,2.0,1005.0,53.0,62.0,2.0,32.0,2.5,2021-09-04 12:00:00,Moderate,21.05121,105.78232
30.0,Hà Nội,PM2.5,4.0,23.0,59.0,18.0,2.0,1005.0,20.0,30.0,2.0,32.0,2.5,2021-09-04 12:00:00,Good,21.0072,105.83572
34.0,Hồ Chí Minh,PM2.5,5.0,25.0,85.5,10.0,6.5,1011.0,42.0,34.0,5.0,27.5,1.5,2021-09-06 08:00:00,Good,10.782978,106.700711
82.0,Hà Nội,PM2.5,0.1,26.5,88.0,7.4,6.5,1012.0,49.0,82.0,5.1,28.5,1.5,2021-09-06 08:00:00,Moderate,21.0215063,105.8188748
9.0,Gia Lai,PM10,1.0,21.1,98.2,2.0,4.0,923.9,9.0,8.0,16.0,21.4,1.0,2021-09-06 08:00:00,Good,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,8.0,25.0,85.5,10.0,6.5,1011.0,41.5,31.0,5.0,27.5,1.8,2021-09-06 08:00:00,Moderate,16.46226,107.596351
376.0,Lào Cai,CO,38.0,23.9,93.1,1.0,2.0,1001.1,1.0,2.0,0.3,25.1,1.0,2021-09-06 08:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,25.5,98.2,13.0,3.0,997.9,19.0,31.0,5.0,25.8,2.0,2021-09-06 08:00:00,Moderate,20.9416,107.1158
22.0,Quảng Ninh,PM10,2.0,25.5,98.2,12.0,2.0,997.9,22.0,17.0,24.0,25.8,2.0,2021-09-06 07:00:00,Good,21.0357507,106.7641068
110.0,Bắc Ninh,PM2.5,4.0,26.0,88.0,5.0,12.0,1012.0,63.0,110.0,3.0,28.0,1.5,2021-09-06 08:00:00,Unhealthy for sensitive groups,21.1232473,106.2883295
153.0,Bắc Ninh,PM2.5,7.0,26.0,88.0,7.0,9.0,1012.0,51.0,60.0,4.0,28.0,1.5,2021-09-06 08:00:00,Unhealthy,21.0272212,106.0342099
40.0,Hà Nội,PM2.5,1.0,25.5,91.0,7.0,2.0,1011.5,29.0,40.0,2.0,27.0,2.0,2021-09-06 06:00:00,Good,20.98832,105.854897
28.0,Hà Nội,PM2.5,3.0,25.5,91.0,19.0,2.0,1011.5,22.0,28.0,2.0,27.0,2.0,2021-09-06 06:00:00,Good,21.01994,105.77056
48.0,Hà Nội,PM2.5,2.0,25.5,91.0,8.0,2.0,1011.5,34.0,48.0,2.0,27.0,2.0,2021-09-06 07:00:00,Good,21.01525,105.80013
18.0,Đà Nẵng,PM2.5,2.0,24.0,66.0,10.0,3.0,1011.0,11.0,18.0,35.0,31.0,0.5,2021-09-06 08:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,1.0,22.0,60.0,1.0,3.0,1011.0,42.0,54.0,6.0,30.5,1.0,2021-09-06 08:00:00,Unhealthy for sensitive groups,12.284358,109.192524
51.0,Hà Nội,PM10,4.0,25.5,91.0,11.0,2.0,1011.5,51.0,45.0,2.0,27.0,2.0,2021-09-06 06:00:00,Moderate,21.02022,105.81232
49.0,Hà Nội,PM2.5,3.0,25.5,91.0,9.0,2.0,1011.5,31.0,49.0,2.0,27.0,2.0,2021-09-06 06:00:00,Good,21.00577,105.74842
64.0,Hà Nội,PM10,14.0,25.5,91.0,19.0,2.0,1011.5,64.0,63.0,2.0,27.0,2.0,2021-09-06 06:00:00,Moderate,21.05121,105.78232
37.0,Hà Nội,PM2.5,3.0,25.5,91.0,18.0,2.0,1011.5,28.0,37.0,2.0,27.0,2.0,2021-09-06 06:00:00,Good,21.0072,105.83572
21.0,Hồ Chí Minh,PM2.5,5.0,25.0,83.5,10.0,6.5,1008.0,42.0,21.0,5.0,28.0,4.1,2021-09-08 09:00:00,Good,10.782978,106.700711
95.0,Hà Nội,PM2.5,0.1,25.0,79.0,7.4,7.0,1009.5,49.0,95.0,5.6,29.0,4.1,2021-09-08 09:00:00,Moderate,21.0215063,105.8188748
14.0,Gia Lai,PM10,3.0,20.9,95.8,6.0,5.0,921.2,14.0,13.0,17.0,21.6,3.0,2021-09-08 09:00:00,Good,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,4.0,24.5,83.0,10.0,6.5,1007.0,41.5,31.0,5.0,27.5,2.0,2021-09-08 09:00:00,Moderate,16.46226,107.596351
466.0,Lào Cai,CO,47.0,24.5,94.8,1.0,3.0,997.6,1.0,2.0,0.1,25.4,1.0,2021-09-08 07:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,24.4,96.5,11.0,4.0,995.2,19.0,31.0,5.0,25.0,1.0,2021-09-08 09:00:00,Moderate,20.9416,107.1158
12.0,Quảng Ninh,PM10,1.0,24.4,96.5,5.0,10.0,995.2,12.0,10.0,20.0,25.0,1.0,2021-09-08 08:00:00,Good,21.0357507,106.7641068
45.0,Bắc Ninh,PM2.5,2.0,25.0,79.0,3.0,16.0,1009.0,37.0,45.0,4.0,29.0,3.0,2021-09-08 09:00:00,Good,21.1232473,106.2883295
153.0,Bắc Ninh,PM2.5,5.0,25.0,79.0,6.0,9.0,1009.0,51.0,60.0,4.0,29.0,3.0,2021-09-08 09:00:00,Unhealthy,21.0272212,106.0342099
42.0,Hà Nội,PM2.5,1.0,25.0,79.0,18.0,2.0,1009.0,27.0,42.0,2.0,29.0,4.1,2021-09-08 08:00:00,Good,20.98832,105.854897
39.0,Hà Nội,PM2.5,5.0,25.0,79.0,25.0,2.0,1009.5,28.0,39.0,2.0,29.0,4.1,2021-09-08 08:00:00,Good,21.01994,105.77056
44.0,Hà Nội,PM2.5,2.0,25.0,79.0,15.0,2.0,1009.0,43.0,44.0,2.0,29.0,3.0,2021-09-08 08:00:00,Good,21.01525,105.80013
21.0,Đà Nẵng,PM2.5,2.0,24.0,70.0,11.0,9.0,1008.0,14.0,21.0,36.0,30.0,1.5,2021-09-08 09:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,1.0,23.5,72.0,1.0,3.0,1008.0,42.0,54.0,6.0,29.0,0.5,2021-09-08 08:00:00,Unhealthy for sensitive groups,12.284358,109.192524
64.0,Hà Nội,PM2.5,7.0,25.0,79.0,9.0,2.0,1009.0,62.0,64.0,2.0,29.0,4.1,2021-09-08 08:00:00,Moderate,21.02022,105.81232
65.0,Hà Nội,PM2.5,3.0,25.0,79.0,10.0,2.0,1009.0,42.0,65.0,2.0,29.0,4.1,2021-09-08 08:00:00,Moderate,21.00577,105.74842
63.0,Hà Nội,PM2.5,18.0,25.0,79.0,31.0,2.0,1009.0,52.0,63.0,2.0,29.0,4.1,2021-09-08 08:00:00,Moderate,21.05121,105.78232
46.0,Hà Nội,PM2.5,5.0,25.0,79.0,18.0,2.0,1009.5,31.0,46.0,2.0,29.0,4.1,2021-09-08 08:00:00,Good,21.0072,105.83572
38.0,Hồ Chí Minh,PM2.5,5.0,25.0,76.5,10.0,6.5,1006.0,42.0,38.0,5.0,29.5,5.4,2021-09-10 15:00:00,Good,10.782978,106.700711
65.0,Hà Nội,PM2.5,0.1,22.0,49.0,6.4,16.3,1006.0,49.0,65.0,5.1,34.0,1.0,2021-09-10 15:00:00,Moderate,21.0215063,105.8188748
6.0,Gia Lai,PM10,2.0,21.4,87.5,4.0,7.0,921.4,6.0,4.0,16.0,23.6,4.0,2021-09-10 16:00:00,Good,13.998599,107.996482
96.0,Thừa Thiên Huế,CO,9.0,24.0,94.0,10.0,6.5,1007.0,41.5,31.0,5.0,25.0,3.0,2021-09-10 16:00:00,Moderate,16.46226,107.596351
184.0,Lào Cai,PM2.5,40.0,22.3,50.6,4.0,2.0,997.3,152.0,184.0,0.7,34.0,2.0,2021-09-10 16:00:00,Unhealthy,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,26.7,67.3,12.0,13.0,995.0,19.0,31.0,5.0,33.6,3.0,2021-09-10 16:00:00,Moderate,20.9416,107.1158
10.0,Quảng Ninh,PM10,2.0,26.7,67.3,2.0,20.0,995.0,10.0,8.0,23.0,33.6,3.0,2021-09-10 14:00:00,Good,21.0357507,106.7641068
38.0,Bắc Ninh,PM2.5,1.0,22.0,49.0,3.0,28.0,1006.0,32.0,38.0,13.0,34.0,1.0,2021-09-10 16:00:00,Good,21.1232473,106.2883295
153.0,Bắc Ninh,PM2.5,4.0,22.0,49.0,2.0,9.0,1006.0,51.0,60.0,4.0,34.0,1.0,2021-09-10 16:00:00,Unhealthy,21.0272212,106.0342099
22.0,Hà Nội,PM2.5,1.0,23.0,52.0,4.0,2.0,1007.0,16.0,22.0,2.0,34.0,2.0,2021-09-10 14:00:00,Good,20.98832,105.854897
16.0,Hà Nội,PM2.5,3.0,23.0,52.0,17.0,2.0,1007.0,13.0,16.0,2.0,34.0,1.8,2021-09-10 14:00:00,Good,21.01994,105.77056
55.0,Hà Nội,PM2.5,2.0,23.0,52.0,5.0,2.0,1007.0,37.0,55.0,2.0,34.0,1.8,2021-09-10 15:00:00,Moderate,21.01525,105.80013
23.0,Đà Nẵng,PM2.5,2.0,23.0,83.0,11.0,6.0,1005.0,15.0,23.0,34.0,26.0,1.5,2021-09-10 16:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,2.0,23.5,68.0,1.0,3.0,1005.0,42.0,54.0,6.0,30.0,1.2,2021-09-10 15:00:00,Unhealthy for sensitive groups,12.284358,109.192524
57.0,Hà Nội,PM2.5,5.0,23.0,52.0,10.0,2.0,1007.0,41.0,57.0,2.0,34.0,1.8,2021-09-10 14:00:00,Moderate,21.02022,105.81232
1.0,Hà Nội,PM2.5,13.0,25.5,97.0,10.0,2.0,1012.0,1.0,1.0,2.0,26.0,2.0,2021-09-09 02:00:00,Good,21.00577,105.74842
60.0,Hà Nội,PM2.5,7.0,23.0,52.0,17.0,2.0,1007.0,54.0,60.0,2.0,34.0,1.8,2021-09-10 14:00:00,Moderate,21.05121,105.78232
23.0,Hà Nội,PM2.5,3.0,23.0,52.0,18.0,2.0,1007.0,16.0,23.0,2.0,34.0,1.8,2021-09-10 14:00:00,Good,21.0072,105.83572
50.0,Hồ Chí Minh,PM2.5,5.0,25.5,70.0,10.0,6.5,1009.0,42.0,50.0,5.0,31.5,3.6,2021-09-17 12:00:00,Good,10.782978,106.700711
55.0,Hà Nội,PM2.5,0.1,28.0,89.0,10.1,7.8,1009.0,49.0,55.0,5.1,30.0,4.6,2021-09-17 13:00:00,Moderate,21.0215063,105.8188748
16.0,Gia Lai,PM2.5,1.0,21.1,75.3,4.0,8.0,925.5,13.0,16.0,15.0,25.8,2.0,2021-09-17 13:00:00,Good,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,2.0,24.5,62.5,10.0,6.5,1010.0,41.5,31.0,5.0,32.5,3.0,2021-09-17 13:00:00,Moderate,16.46226,107.596351
436.0,Lào Cai,CO,44.0,25.5,77.3,1.0,2.0,999.0,1.0,10.0,53.0,29.9,1.0,2021-09-17 13:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,23.8,96.5,12.0,2.0,997.9,19.0,31.0,5.0,24.4,2.0,2021-09-17 13:00:00,Moderate,20.9416,107.1158
17.0,Quảng Ninh,PM10,1.0,24.0,86.2,4.0,4.0,996.0,17.0,13.0,23.0,26.5,2.0,2021-09-17 01:00:00,Good,21.0357507,106.7641068
23.0,Bắc Ninh,PM10,3.0,27.0,86.0,9.0,7.0,1009.5,23.0,18.0,15.0,29.5,4.1,2021-09-17 13:00:00,Good,21.1232473,106.2883295
153.0,Bắc Ninh,PM2.5,5.0,27.0,86.0,1.0,9.0,1009.5,51.0,60.0,4.0,29.5,4.1,2021-09-17 13:00:00,Unhealthy,21.0272212,106.0342099
28.0,Hà Nội,PM2.5,1.0,27.0,88.0,8.0,2.0,1010.0,22.0,28.0,2.0,29.0,3.0,2021-09-17 11:00:00,Good,20.98832,105.854897
25.0,Hà Nội,PM2.5,5.0,27.0,88.0,25.0,2.0,1010.0,19.0,25.0,2.0,29.0,3.0,2021-09-17 11:00:00,Good,21.01994,105.77056
38.0,Hà Nội,PM2.5,2.0,27.0,86.0,12.0,2.0,1009.5,25.0,38.0,2.0,29.5,4.1,2021-09-17 12:00:00,Good,21.01525,105.80013
33.0,Đà Nẵng,PM2.5,1.0,24.0,59.0,11.0,26.0,1009.0,24.0,33.0,35.0,33.0,3.0,2021-09-17 13:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,1.0,24.0,64.0,1.0,3.0,1009.5,42.0,54.0,6.0,31.5,5.1,2021-09-17 12:00:00,Unhealthy for sensitive groups,12.284358,109.192524
51.0,Hà Nội,PM2.5,4.0,27.0,88.0,8.0,2.0,1010.0,45.0,51.0,2.0,29.0,3.0,2021-09-17 11:00:00,Moderate,21.02022,105.81232
50.0,Hà Nội,PM2.5,6.0,27.0,86.0,9.0,2.0,1009.5,31.0,50.0,2.0,29.5,4.1,2021-09-17 11:00:00,Good,21.00577,105.74842
53.0,Hà Nội,PM10,9.0,27.0,88.0,19.0,2.0,1010.0,53.0,52.0,2.0,29.0,3.0,2021-09-17 11:00:00,Moderate,21.05121,105.78232
27.0,Hà Nội,PM2.5,4.0,27.0,88.0,18.0,2.0,1010.0,19.0,27.0,2.0,29.0,3.0,2021-09-17 11:00:00,Good,21.0072,105.83572
109.0,Cao Bằng,PM10,5.0,24.6,76.3,1.0,1.0,982.9,109.0,52.0,1.0,29.2,1.0,2021-09-17 13:00:00,Unhealthy for sensitive groups,22.6782,106.245
25.0,Hồ Chí Minh,PM2.5,5.0,23.5,64.0,10.0,6.5,1009.5,42.0,25.0,5.0,31.0,3.6,2021-09-21 10:00:00,Good,10.782978,106.700711
160.0,Hà Nội,PM2.5,0.1,26.0,79.0,8.3,12.6,1011.0,49.0,160.0,6.6,30.0,1.5,2021-09-21 09:00:00,Unhealthy,21.0215063,105.8188748
10.0,Gia Lai,PM2.5,3.0,20.4,76.1,5.0,8.0,924.1,9.0,10.0,16.0,24.9,2.0,2021-09-21 10:00:00,Good,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,4.0,24.5,74.0,10.0,6.5,1010.0,41.5,31.0,5.0,29.5,1.8,2021-09-21 10:00:00,Moderate,16.46226,107.596351
546.0,Lào Cai,CO,55.0,23.3,95.3,1.0,3.0,1000.2,1.0,10.0,53.0,24.1,1.0,2021-09-21 10:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,24.7,85.7,10.0,12.0,998.5,19.0,31.0,5.0,27.3,2.0,2021-09-21 10:00:00,Moderate,20.9416,107.1158
38.0,Bắc Ninh,PM2.5,1.0,26.0,88.0,5.0,14.0,1012.0,37.0,38.0,13.0,28.0,1.0,2021-09-21 10:00:00,Good,21.1232473,106.2883295
153.0,Bắc Ninh,PM2.5,6.0,26.0,88.0,8.0,9.0,1012.0,51.0,60.0,4.0,28.0,1.0,2021-09-21 10:00:00,Unhealthy,21.0272212,106.0342099
69.0,Hà Nội,PM2.5,1.0,25.0,88.0,8.0,2.0,1012.0,51.0,69.0,2.0,27.0,1.0,2021-09-21 07:00:00,Moderate,20.98832,105.854897
86.0,Hà Nội,PM2.5,5.0,25.0,88.0,16.0,2.0,1012.0,56.0,86.0,2.0,27.0,1.0,2021-09-21 07:00:00,Moderate,21.01994,105.77056
107.0,Hà Nội,PM2.5,4.0,26.0,88.0,11.0,2.0,1012.0,59.0,107.0,2.0,28.0,1.0,2021-09-21 09:00:00,Unhealthy for sensitive groups,21.01525,105.80013
18.0,Đà Nẵng,PM2.5,1.0,24.0,66.0,11.0,13.0,1010.0,12.0,18.0,33.0,31.0,2.0,2021-09-21 10:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,2.0,23.0,60.5,1.0,3.0,1009.5,42.0,54.0,6.0,31.5,1.5,2021-09-21 10:00:00,Unhealthy for sensitive groups,12.284358,109.192524
119.0,Hà Nội,PM2.5,7.0,25.0,88.0,16.0,2.0,1012.0,84.0,119.0,2.0,27.0,1.0,2021-09-21 07:00:00,Unhealthy for sensitive groups,21.02022,105.81232
66.0,Hà Nội,PM10,6.0,25.0,88.0,15.0,2.0,1012.0,66.0,28.0,2.0,27.0,1.0,2021-09-21 07:00:00,Moderate,21.00577,105.74842
100.0,Hà Nội,PM2.5,33.0,25.0,88.0,31.0,2.0,1012.0,70.0,100.0,2.0,27.0,1.0,2021-09-21 07:00:00,Moderate,21.05121,105.78232
105.0,Hà Nội,PM2.5,6.0,25.0,88.0,18.0,2.0,1012.0,58.0,105.0,2.0,27.0,1.0,2021-09-21 07:00:00,Unhealthy for sensitive groups,21.0072,105.83572
127.0,Cao Bằng,PM10,5.0,23.2,95.3,1.0,1.0,983.7,127.0,86.0,2.0,24.0,1.0,2021-09-21 10:00:00,Unhealthy for sensitive groups,22.6782,106.245
50.0,Hồ Chí Minh,PM2.5,5.0,23.5,66.0,10.0,6.5,1007.0,42.0,50.0,5.0,30.5,4.8,2021-09-23 15:00:00,Good,10.782978,106.700711
59.0,Hà Nội,PM2.5,0.1,21.5,56.5,7.4,14.3,1009.5,49.0,59.0,5.1,31.0,2.3,2021-09-23 15:00:00,Moderate,21.0215063,105.8188748
7.0,Gia Lai,PM2.5,3.0,21.0,97.0,5.0,4.0,921.7,6.0,7.0,18.0,21.5,2.0,2021-09-23 16:00:00,Good,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,6.0,24.0,94.0,10.0,6.5,1008.0,41.5,31.0,5.0,25.0,4.8,2021-09-23 16:00:00,Moderate,16.46226,107.596351
446.0,Lào Cai,CO,45.0,23.7,67.5,2.0,3.0,1000.2,1.0,2.0,54.0,30.4,3.0,2021-09-23 16:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,26.8,87.4,11.0,3.0,999.6,19.0,31.0,5.0,29.1,1.0,2021-09-23 16:00:00,Moderate,20.9416,107.1158
21.0,Quảng Ninh,PM10,1.0,26.8,87.4,8.0,9.0,999.6,21.0,14.0,37.0,29.1,1.0,2021-09-23 14:00:00,Good,21.0357507,106.7641068
35.0,Bắc Ninh,PM2.5,1.0,22.0,58.0,4.0,14.0,1010.0,30.0,35.0,7.0,31.0,1.0,2021-09-23 16:00:00,Good,21.1232473,106.2883295
153.0,Bắc Ninh,PM2.5,5.0,21.5,56.5,4.0,9.0,1009.5,51.0,60.0,5.0,31.0,2.3,2021-09-23 16:00:00,Unhealthy,21.0272212,106.0342099
30.0,Hà Nội,PM2.5,1.0,22.0,58.0,4.0,2.0,1010.0,21.0,30.0,2.0,31.0,3.0,2021-09-23 14:00:00,Good,20.98832,105.854897
19.0,Hà Nội,PM2.5,3.0,21.5,56.5,19.0,2.0,1009.5,13.0,19.0,2.0,31.0,2.3,2021-09-23 14:00:00,Good,21.01994,105.77056
44.0,Hà Nội,PM2.5,2.0,21.5,56.5,8.0,2.0,1009.5,36.0,44.0,2.0,31.0,2.3,2021-09-23 15:00:00,Good,21.01525,105.80013
10.0,Đà Nẵng,PM2.5,1.0,24.0,88.0,10.0,10.0,1006.0,6.0,10.0,34.0,26.0,6.6,2021-09-23 15:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,3.0,24.0,74.0,1.0,3.0,1006.5,42.0,54.0,7.0,29.0,1.5,2021-09-23 15:00:00,Unhealthy for sensitive groups,12.284358,109.192524
89.0,Hà Nội,PM2.5,8.0,21.5,56.5,12.0,2.0,1009.5,53.0,89.0,2.0,31.0,2.3,2021-09-23 14:00:00,Moderate,21.02022,105.81232
22.0,Hà Nội,PM2.5,3.0,21.5,56.5,8.0,2.0,1009.5,15.0,22.0,2.0,31.0,2.3,2021-09-23 14:00:00,Good,21.00577,105.74842
91.0,Hà Nội,PM2.5,4.0,21.5,56.5,15.0,2.0,1009.5,71.0,91.0,2.0,31.0,2.3,2021-09-23 14:00:00,Moderate,21.05121,105.78232
29.0,Hà Nội,PM2.5,4.0,21.5,56.5,18.0,2.0,1009.5,19.0,29.0,2.0,31.0,2.3,2021-09-23 14:00:00,Good,21.0072,105.83572
113.0,Cao Bằng,PM10,5.0,23.0,57.1,1.0,1.0,983.6,113.0,57.0,1.0,32.6,1.0,2021-09-23 16:00:00,Unhealthy for sensitive groups,22.6782,106.245
53.0,Hồ Chí Minh,PM2.5,5.0,25.0,74.0,10.0,6.5,1008.0,42.0,53.0,5.0,30.0,2.0,2021-09-30 13:00:00,Moderate,10.782978,106.700711
93.0,Hà Nội,PM2.5,0.1,22.0,52.0,9.2,34.6,1008.0,49.0,93.0,5.6,33.0,1.0,2021-09-30 13:00:00,Moderate,21.0215063,105.8188748
14.0,Gia Lai,PM2.5,2.0,19.7,64.0,3.0,10.0,925.5,12.0,14.0,15.0,27.1,1.0,2021-09-30 13:00:00,Good,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,4.0,25.0,70.0,10.0,6.5,1007.0,41.5,31.0,5.0,31.0,4.1,2021-09-29 16:00:00,Moderate,16.46226,107.596351
156.0,Hà Nội,PM2.5,6.0,22.5,53.5,18.0,3.0,1008.5,49.0,65.0,2.0,33.0,0.5,2021-09-30 12:00:00,Unhealthy,21.04975,105.74187
456.0,Lào Cai,CO,46.0,23.9,69.5,2.0,2.0,999.6,1.0,27.0,55.0,30.1,1.0,2021-09-30 13:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,26.9,78.4,9.0,10.0,997.7,19.0,31.0,5.0,31.1,2.0,2021-09-30 13:00:00,Moderate,20.9416,107.1158
78.0,Quảng Ninh,PM2.5,1.0,26.9,78.4,3.0,17.0,997.7,26.0,25.0,17.0,31.1,2.0,2021-09-30 13:00:00,Moderate,21.0357507,106.7641068
63.0,Bắc Ninh,PM2.5,1.0,22.0,52.0,2.0,34.0,1008.0,52.0,63.0,8.0,33.0,1.0,2021-09-30 13:00:00,Moderate,21.1232473,106.2883295
153.0,Bắc Ninh,PM2.5,5.0,22.0,52.0,2.0,9.0,1008.0,51.0,60.0,4.0,33.0,1.0,2021-09-30 13:00:00,Unhealthy,21.0272212,106.0342099
65.0,Hà Nội,PM2.5,2.0,23.0,55.0,7.0,2.0,1009.0,47.0,65.0,2.0,33.0,1.0,2021-09-30 11:00:00,Moderate,20.98832,105.854897
78.0,Hà Nội,PM2.5,8.0,23.0,55.0,29.0,2.0,1009.0,52.0,78.0,2.0,33.0,1.0,2021-09-30 11:00:00,Moderate,21.01994,105.77056
89.0,Hà Nội,PM2.5,6.0,22.0,52.0,11.0,2.0,1008.0,63.0,89.0,2.0,33.0,1.0,2021-09-30 12:00:00,Moderate,21.01525,105.80013
44.0,Đà Nẵng,PM2.5,1.0,23.0,55.0,10.0,30.0,1008.0,32.0,44.0,39.0,33.0,3.6,2021-09-30 13:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,1.0,25.0,66.0,1.0,3.0,1008.0,42.0,54.0,6.0,32.0,4.3,2021-09-30 13:00:00,Unhealthy for sensitive groups,12.284358,109.192524
114.0,Hà Nội,PM2.5,12.0,23.0,55.0,17.0,2.0,1009.0,65.0,114.0,2.0,33.0,1.0,2021-09-30 11:00:00,Unhealthy for sensitive groups,21.02022,105.81232
60.0,Hà Nội,PM2.5,7.0,23.0,55.0,16.0,2.0,1009.0,40.0,60.0,2.0,33.0,1.0,2021-09-30 11:00:00,Moderate,21.00577,105.74842
101.0,Hà Nội,PM2.5,27.0,23.0,55.0,28.0,2.0,1009.0,75.0,101.0,2.0,33.0,1.0,2021-09-30 11:00:00,Unhealthy for sensitive groups,21.05121,105.78232
108.0,Hà Nội,PM2.5,9.0,23.0,55.0,18.0,2.0,1009.0,60.0,108.0,2.0,33.0,1.0,2021-09-30 11:00:00,Unhealthy for sensitive groups,21.0072,105.83572
86.0,Cao Bằng,PM10,5.0,24.2,72.0,1.0,1.0,982.9,86.0,83.0,1.0,29.8,1.0,2021-09-30 13:00:00,Moderate,22.6782,106.245
156.0,Hồ Chí Minh,PM2.5,5.0,27.0,94.0,10.0,6.5,1005.0,42.0,156.0,5.0,28.0,5.6,2021-10-08 08:00:00,Unhealthy,10.782978,106.700711
114.0,Hà Nội,PM2.5,0.1,18.0,45.0,6.0,14.7,1006.0,49.0,114.0,5.6,31.0,5.6,2021-10-08 09:00:00,Unhealthy for sensitive groups,21.0215063,105.8188748
7.0,Gia Lai,PM2.5,3.0,20.9,100.0,5.0,7.0,916.9,5.0,7.0,17.0,20.9,4.0,2021-10-08 09:00:00,Good,13.998599,107.996482
